"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000072506",482.81328691913,0.232322625526039,0.118379904414004,1.96251742790355,0.0497022736033626,0.160132983208399
"ENSG00000072518",405.774213981059,-0.0610675814358341,0.114185887639776,-0.534808483763641,0.592782295993376,0.796022843461482
"ENSG00000072571",36.627660489315,1.56016264681378,0.322622224702693,4.83588087662443,1.32557292097626e-06,1.75384993676814e-05
"ENSG00000072609",471.275335202184,0.111097529912851,0.118362501328927,0.938621004672024,0.347925364534788,0.596857238611875
"ENSG00000072657",1038.46720432138,0.147507568073961,0.122656126728758,1.20261068083586,0.229127012516624,0.46576044546138
"ENSG00000072682",3701.49574066815,-0.360248652755108,0.0780822035358837,-4.61371012140494,3.95543991904379e-06,4.82536853581519e-05
"ENSG00000072736",291.77658642214,0.0230013220891338,0.14083016742135,0.163326668641358,0.870261237283643,0.945517945887421
"ENSG00000072756",287.662263854871,0.106626354951173,0.131254992003205,0.812360378251897,0.416584874430278,0.662778800220904
"ENSG00000072778",3370.74747963899,-0.0468112730307511,0.0939278451518786,-0.498374821173195,0.618219880241872,0.8129960010096
"ENSG00000072786",719.94646640787,0.213431365930299,0.127956409468544,1.66800058564294,0.0953156105254814,0.256249876137356
"ENSG00000072803",1629.38525196838,0.0287072754682448,0.0947525294869323,0.302971072368088,0.761911907038008,0.896654208975927
"ENSG00000072818",57.2791070351939,-0.283066125331138,0.272313058833761,-1.03948788406781,0.298577890016829,0.548330033170737
"ENSG00000072832",395.606563535697,-0.264196763067028,0.123893168432328,-2.13245626381196,0.0329693562872176,0.116942755180799
"ENSG00000072840",3069.94260191274,-0.17034005414737,0.0971051578284279,-1.75418132215323,0.0793994426074447,0.225287626645544
"ENSG00000072849",642.392018198991,-0.00981955211785611,0.109711611519626,-0.0895033076430525,0.928681925016655,0.970818716014041
"ENSG00000072858",3.29100166151696,-1.00394019275147,1.07402134677952,-0.934748825767582,0.349917757932659,NA
"ENSG00000072864",255.720219540672,0.323053508715937,0.14043559494193,2.30036771553194,0.021427396267369,0.0838457970036663
"ENSG00000072952",5433.24907715241,0.401443939846154,0.163341125560059,2.45770278899265,0.013982884157101,0.0597899394731034
"ENSG00000072954",68.4401219089501,-0.0926461401648494,0.259687178267339,-0.356760548529944,0.721271072973672,0.874860241799006
"ENSG00000072958",2129.43443527067,1.08549446333316,0.0976437426843907,11.1168870988667,1.03831838992321e-28,1.37378684619693e-26
"ENSG00000073008",1474.02796051742,-0.312057481529836,0.304714718557083,-1.02409717196309,0.305789380048744,0.55618862878774
"ENSG00000073009",851.172759849851,0.0667763888309063,0.110095664653293,0.606530593563289,0.54416247327414,0.761937556929024
"ENSG00000073050",298.537447221877,-0.107773832824362,0.134554262418014,-0.800969295863296,0.423149421291124,0.667860146014155
"ENSG00000073060",298.682286418445,-0.624299647895194,0.159993549868402,-3.90203010314287,9.53892910000015e-05,0.000845534434607895
"ENSG00000073067",1.09060895665837,-0.739000098105976,1.95785803838637,-0.377453361590529,0.705836717538301,NA
"ENSG00000073111",164.89059861176,-0.657246221747155,0.182515027226266,-3.60105264610545,0.000316931385999649,0.00245495624609457
"ENSG00000073146",89.942453415986,-0.943924459243908,0.219796876515713,-4.29453081502925,1.75063165809804e-05,0.000186940356813239
"ENSG00000073150",63.7446184123164,-0.517683876608563,0.248190898320288,-2.08582941643773,0.0369940777724513,0.12791534116785
"ENSG00000073169",390.884693693847,0.470070188010667,0.120816435804441,3.8907801316995,9.99224447206514e-05,0.000881374740344804
"ENSG00000073282",0.238484848379314,0.252681321827386,3.52150098413664,0.0717538694339838,0.942797784997304,NA
"ENSG00000073331",551.374601714374,-0.367698383809583,0.110348001718031,-3.33217075148448,0.00086171367416511,0.00588004393360902
"ENSG00000073350",1.7283844061112,1.82762311818339,1.81887760328148,1.004808193188,0.314989217916571,NA
"ENSG00000073417",667.03192612446,0.0435916192636681,0.113661190412002,0.383522459211064,0.701332420936479,0.863303843366466
"ENSG00000073464",579.640605967182,0.399514044733983,0.141214346932008,2.82913212016865,0.00466744260917457,0.024694490534986
"ENSG00000073536",292.33338097925,-0.517524312932067,0.148612297638275,-3.48237878800402,0.000496980156091338,0.00362932667561183
"ENSG00000073578",2143.06125310197,0.0313310207893484,0.0836827491098131,0.374402384274375,0.708104969337572,0.867309292645856
"ENSG00000073584",1250.9811655219,-0.22531900557995,0.0954670470503487,-2.36017571027538,0.0182662809214214,0.0739112792669342
"ENSG00000073598",1.85641385814648,-0.202254037992478,1.54542109998195,-0.130873092126696,0.895875700946007,NA
"ENSG00000073605",177.017484671249,-0.263343292457621,0.16705728687377,-1.57636519415406,0.114941664901106,0.29428860532591
"ENSG00000073614",1605.70789266528,0.0580297211871403,0.0991933736017914,0.585016106217929,0.558536887015442,0.772506744423971
"ENSG00000073670",34.0180073275717,-0.641379100584208,0.335735233761252,-1.91037173369866,0.0560853676136096,0.175056392860241
"ENSG00000073711",724.333181173886,-0.275108630454751,0.104144511602466,-2.64160469161234,0.0082514301171383,0.0393731725080314
"ENSG00000073712",3857.12809617059,0.620330105584855,0.0994002492446352,6.24072988044681,4.35533801193324e-10,9.97073183037235e-09
"ENSG00000073756",71.6195676361844,-1.37206451222933,0.364915214556376,-3.75995425100962,0.000169944432493859,0.00140985713153273
"ENSG00000073792",2455.84901588592,0.791355092832513,0.100579241133995,7.86797637276106,3.60423626011178e-15,1.48408758042223e-13
"ENSG00000073803",251.613055763765,0.176695605819366,0.140263298185881,1.25974227117634,0.207762351034706,0.438017076100586
"ENSG00000073849",24.8137018864258,-0.357874793705155,0.380597593634806,-0.940297047827755,0.34706521346827,0.59590567281947
"ENSG00000073905",90.7130521862033,0.296689022610717,0.258317969775875,1.14854194180968,0.250744908947236,0.493620650814709
"ENSG00000073910",1397.98694470543,0.438770529785133,0.325728281637275,1.34704462130108,0.177965862067577,0.397846373345007
"ENSG00000073921",3838.12112374963,0.263953693844717,0.0856591415398791,3.0814422033617,0.00206000464579593,0.0123889450522901
"ENSG00000073969",1216.611601628,-0.044699113597648,0.0933931817627799,-0.478612172258832,0.632214557294345,0.822320338158286
"ENSG00000074047",364.253871098787,-0.914960974301199,0.152152534300186,-6.01344551051674,1.81620997678705e-09,3.89521839360026e-08
"ENSG00000074054",1617.18603076476,0.204813675298518,0.0987392208266241,2.07428895613983,0.0380524828654509,0.130870867102623
"ENSG00000074071",534.338800807949,0.0416518112970745,0.116556370634652,0.357353365331123,0.720827283977785,0.874675712987812
"ENSG00000074181",873.669246101348,0.575787899353657,0.0974981014946693,5.90563191002379,3.51297561701158e-09,7.19140878868104e-08
"ENSG00000074201",1086.15030871771,-0.23877936115735,0.08890341400316,-2.68582892833411,0.00723501217645719,0.0354829133560018
"ENSG00000074211",11.7721734211726,0.644081869767181,0.646833494491465,0.995746007670106,0.31937356987332,0.568653078992729
"ENSG00000074219",430.68682275748,-0.71803456195138,0.134656188241442,-5.33235472746283,9.69473208356159e-08,1.58444149965129e-06
"ENSG00000074266",232.861177270462,-0.0489767475453731,0.152818894246365,-0.320488822975096,0.748597801889648,0.890184301295422
"ENSG00000074276",5.22978805901227,-0.555005415984109,0.82484153568729,-0.672863079720709,0.501034402436264,0.729654664732772
"ENSG00000074317",0.852096023721552,1.91199585155812,2.44869210383648,0.780823300962382,0.434906427564345,NA
"ENSG00000074319",1040.86394340937,0.403643356135022,0.0991641625248717,4.07045595765288,4.69212115354582e-05,0.000449813681603109
"ENSG00000074356",736.107381692988,-0.054069975155867,0.114874643688345,-0.470686771421543,0.63786443249526,0.825914413061791
"ENSG00000074370",70.795567016383,0.167050781445064,0.257639184995239,0.648390428063771,0.51673245972027,0.741060323599788
"ENSG00000074410",2891.76586240465,-0.791681727011475,0.106182466828651,-7.45586112902262,8.92827477265407e-14,3.18760667180828e-12
"ENSG00000074416",4308.4544519043,0.436953439712995,0.152055001259373,2.8736538495544,0.00405753401596638,0.0218465790195389
"ENSG00000074527",4090.85688246418,1.00402089842077,0.164483031031005,6.10410017451288,1.033814347707e-09,2.27413879861122e-08
"ENSG00000074582",335.192170282792,0.0894183757660921,0.125906707526905,0.710195489362508,0.477582917618512,0.712065443851413
"ENSG00000074590",412.639546693256,1.3610708950179,0.15133783524136,8.99359299574499,2.39277287456936e-19,1.50543898968535e-17
"ENSG00000074603",1299.78895125058,0.171621478107088,0.0876748171794832,1.95747745622045,0.0502913597375844,0.161308864013921
"ENSG00000074621",507.229299492142,0.120405898530188,0.112890908220729,1.06656860528366,0.286166683550189,0.53510166307826
"ENSG00000074657",2981.10486753269,-0.104062511249018,0.0940650404196089,-1.10628253371085,0.268604249306342,0.513903759916887
"ENSG00000074660",29.0084659356693,1.30042088251988,0.360563218748143,3.60663765714893,0.000310190334120763,0.00240896196468235
"ENSG00000074695",3747.55297220808,-0.209782698863271,0.0865905264836895,-2.42269804079303,0.0154057261269951,0.0645276154397462
"ENSG00000074696",1993.91246516257,-0.175425316881659,0.082705811690769,-2.12107605614901,0.0339154025436168,0.119614612577389
"ENSG00000074706",25.3176240448147,-0.0150689289684496,0.472807991890702,-0.0318711384471121,0.9745748151251,0.989752024113593
"ENSG00000074755",1853.31945233429,0.0918127215495512,0.0904787610657665,1.0147433548832,0.310228181769955,0.560141630327966
"ENSG00000074800",14058.5317333082,0.258123569525199,0.29723712188738,0.868409597987559,0.385170142394119,0.632252466907478
"ENSG00000074803",7.20673887571636,-0.754884616685256,0.800686379574097,-0.942796875209488,0.345784810356251,0.59461504946009
"ENSG00000074842",1508.0900848465,0.18714913109291,0.0948998432272453,1.97206997112488,0.0486016193979934,0.157574331431981
"ENSG00000074855",154.5497867534,-0.361159707435886,0.174279959086055,-2.07229626016583,0.0382378209859458,0.13135764620487
"ENSG00000074935",264.392005702728,-0.712015981848799,0.13462069581333,-5.28905290191121,1.22951330000847e-07,1.98065016296798e-06
"ENSG00000074964",746.316739810103,0.143773983419048,0.108621158672379,1.32362778280331,0.185626693426829,0.408683068826914
"ENSG00000074966",2.37735192514225,-1.33933147758954,1.55558992495339,-0.860979784006809,0.389249177369888,NA
"ENSG00000075073",6.10011780167382,-0.310616023123069,0.736789402702948,-0.42158047059792,0.673331263464654,0.846786626456825
"ENSG00000075089",274.166294109904,0.055997554071789,0.144385721442161,0.387833045487264,0.69813958910076,0.861632842653914
"ENSG00000075131",74.7541082037346,-0.277828975596295,0.235316251208689,-1.18066208419198,0.237736989511248,0.476268023743642
"ENSG00000075142",1208.4476541768,0.479530585820078,0.102208161711029,4.69170541561881,2.70937054467863e-06,3.39501487332502e-05
"ENSG00000075151",3355.72975489486,-0.203211112572604,0.0863030566302417,-2.3546224259848,0.0185415348686128,0.0747895939085
"ENSG00000075188",352.404571480231,-0.218064206162333,0.133018030132239,-1.6393582580162,0.101138669578712,0.26830152150956
"ENSG00000075213",714.29854936872,-1.20761543197271,0.13565166434686,-8.9023266893715,5.4688026744201e-19,3.33578424825476e-17
"ENSG00000075218",12.7219787678799,0.343155506846407,0.619759757033461,0.553691172994118,0.579790217276358,0.787852678573538
"ENSG00000075223",3114.30024660917,-0.114067303955055,0.138854915137897,-0.821485532879944,0.411369761305224,0.657738358354914
"ENSG00000075234",506.220751060156,0.351476451015482,0.112957532855716,3.11158045089771,0.00186088760890279,0.0113354135526733
"ENSG00000075239",1048.73573355105,0.173488143591898,0.112715819630413,1.53916410456628,0.123764238353482,0.309608467250459
"ENSG00000075240",576.83949575666,-1.17047344049719,0.15897428662939,-7.36265886335361,1.80282674585152e-13,6.29904164366063e-12
"ENSG00000075275",7.68215508181437,-1.65243521334972,0.792050744220831,-2.08627442800434,0.0369537716798739,0.127825099501663
"ENSG00000075290",1.14016854094894,-2.57144480167814,1.94045170464699,-1.32517846000498,0.185111967834767,NA
"ENSG00000075292",1950.82204377664,0.0206212967067906,0.0899374176439228,0.229284954438361,0.818647446641833,0.923397858489258
"ENSG00000075303",209.46624514121,-0.193183254968779,0.167869947942452,-1.15079117695923,0.249818155445839,0.492508125443705
"ENSG00000075336",274.76392017052,-0.167266293723587,0.133363804924979,-1.25421056948457,0.209765479146169,0.440634583083066
"ENSG00000075391",920.439114102738,0.517725544110644,0.116840394422834,4.43104926740529,9.37756585893181e-06,0.000105992412101519
"ENSG00000075399",445.251222507473,0.134665464761302,0.112771642668339,1.19414297402187,0.232422045473031,0.469541067277616
"ENSG00000075407",934.824909724542,0.0296943491346366,0.112089694174763,0.264915961750588,0.791074201819949,0.910780548182748
"ENSG00000075413",1191.44341643701,-0.119019192444493,0.0895885641123777,-1.3285087625157,0.184010090758623,0.406861290286179
"ENSG00000075415",6341.25154670045,0.221751622093287,0.0740170733227192,2.99595231395378,0.00273589214179592,0.0157295066133315
"ENSG00000075420",5790.69133814136,0.700690001918458,0.0965033061263548,7.26078753199422,3.84843042695316e-13,1.29422092104792e-11
"ENSG00000075426",3086.93978834862,0.276058809265988,0.109350366215168,2.52453483989974,0.0115851520846228,0.0517249715000861
"ENSG00000075539",1134.27775743365,0.355435723888066,0.111660582848177,3.18317990844938,0.00145667073866532,0.00917797890454475
"ENSG00000075568",1869.74933199024,-0.227071624830731,0.0867947266654854,-2.61619148483392,0.00889166773990703,0.041818261712464
"ENSG00000075618",2630.35763270676,-0.502590570254796,0.122609102279746,-4.09912935426346,4.14707221144684e-05,0.000401843927693993
"ENSG00000075624",74595.0333669061,0.88832583501924,0.277241039718633,3.20416427496011,0.00135455164668436,0.00864625836482385
"ENSG00000075643",212.027253512547,-0.170570120811415,0.16200864107,-1.05284582158624,0.292411660285705,0.542159239070682
"ENSG00000075651",793.950960116846,-0.563767519030312,0.165035023249025,-3.41604774508761,0.000635371058403306,0.00451892290924615
"ENSG00000075702",16.7653709918173,-0.0573381481765526,0.451106995854153,-0.127105428874995,0.898856954695117,0.958972610149646
"ENSG00000075711",1271.13011691872,0.0885596547521672,0.102060346808405,0.867718536352008,0.385548435779926,0.632757985536665
"ENSG00000075785",8014.98361920661,0.0490121989448088,0.0711955588645703,0.688416521008577,0.491190522977935,0.723161697796183
"ENSG00000075790",963.031167713966,0.268811675935416,0.117991151341874,2.27823589208436,0.0227125268959376,0.0878146130136444
"ENSG00000075826",289.593027658513,0.0426247709285786,0.167990660187445,0.253732980637243,0.799701852798159,0.914439790317186
"ENSG00000075856",873.558624119743,-0.0259579426115853,0.0931787514310755,-0.278582211211388,0.780565465860018,0.905565295834793
"ENSG00000075884",0.869292884021493,-0.147792836624991,2.12385832618561,-0.0695869563439397,0.944522419101871,NA
"ENSG00000075886",6.4604977853296,-0.496370482127741,0.80694295129206,-0.615124627252724,0.53847241927197,0.757371022707298
"ENSG00000075914",363.29694558268,0.169409982924709,0.120936938745803,1.40081256133654,0.161270131344465,0.373474226951391
"ENSG00000075945",820.438489615666,-0.31343454478885,0.126617076061541,-2.47545239977352,0.0133067498499967,0.0575304317157232
"ENSG00000075975",930.849131190084,0.48958015171278,0.103182894146677,4.74478018630522,2.08732875962278e-06,2.67136512806916e-05
"ENSG00000076003",527.866360772603,-0.104197676356272,0.140630168579915,-0.740934021543606,0.458733445972568,0.696695613338148
"ENSG00000076043",1142.42677241165,-0.015245676809865,0.0896305023705298,-0.170094737914554,0.864935631751186,0.944568292634025
"ENSG00000076053",383.381942193758,-0.072068231402558,0.124612010423837,-0.578340973373559,0.563033936731006,0.77562644752241
"ENSG00000076067",810.427629566487,-0.0533305164705944,0.122055205403854,-0.436937665166639,0.662156555319621,0.841305786188203
"ENSG00000076108",2046.24033627743,0.0915601496243049,0.0933640075528376,0.980679300559031,0.326750914618817,0.575671279119806
"ENSG00000076201",1337.95532676356,0.00318006769826824,0.0849435190219828,0.0374374376630813,0.970136222643456,0.988316321703354
"ENSG00000076242",549.027662370285,-0.335496423290841,0.106471768256946,-3.15103645579732,0.00162692182111686,0.0100704613860257
"ENSG00000076248",313.062245048202,-0.252229539662895,0.128189615056012,-1.96762849746202,0.0491107983438273,0.158710435596054
"ENSG00000076258",121.243462648924,-0.0378540678597309,0.184086891856861,-0.205631522581004,0.837078752237681,0.932648928260439
"ENSG00000076321",798.169474945312,-0.211733892567524,0.126321646098751,-1.67614893493394,0.0937090236441579,0.253487698654988
"ENSG00000076344",217.349366069325,0.516528347811959,0.155921855553184,3.31273858933634,0.000923872877016187,0.00624030350939537
"ENSG00000076351",31.3265424335021,-0.199519241611948,0.342600670206796,-0.582366758043751,0.560319667558438,0.773604856751825
"ENSG00000076356",239.435216067611,-0.507008598705284,0.184945111440348,-2.74140037958675,0.00611779092091891,0.0307928076664039
"ENSG00000076382",50.3037546270248,-0.458825852464528,0.298519498133972,-1.53700463565235,0.124292174185047,0.310629304193315
"ENSG00000076513",6210.57643305943,0.688523859991324,0.0775304155612028,8.88069353178949,6.64447826423542e-19,4.02561420493778e-17
"ENSG00000076554",0.489849301781168,-0.75781990719062,3.31557732123422,-0.228563484958488,0.819208208070372,NA
"ENSG00000076555",368.745824824574,0.347219531979756,0.129860401670537,2.67379068224871,0.00749992471012444,0.0365997405139707
"ENSG00000076604",245.42978610175,-0.511626739064034,0.152534977913941,-3.35416011501762,0.000796062843789327,0.00550513251773449
"ENSG00000076641",291.216123405983,-0.444402938571386,0.222572880971899,-1.9966625611837,0.0458618517558068,0.150563430121144
"ENSG00000076650",154.5203243975,-0.291363909643684,0.166746165426849,-1.74734998491767,0.0805766475302333,0.227827812014302
"ENSG00000076662",141.415188421574,0.348240615943787,0.177733142010579,1.95934540966513,0.0500723491475069,0.160897646283955
"ENSG00000076685",987.81047533625,0.458315495606827,0.112735823149668,4.06539361493255,4.7951463975255e-05,0.000457739333034874
"ENSG00000076706",70.0965878083624,0.888783767362343,0.30125864513763,2.95023489518883,0.00317532416839702,0.0177811596432462
"ENSG00000076716",465.627115373639,0.987263430544132,0.162626415691891,6.07074457334524,1.27318554765158e-09,2.76687207058484e-08
"ENSG00000076770",127.583429742847,-0.3884725831431,0.212595185009121,-1.82728777759681,0.0676565119563012,0.200992451071765
"ENSG00000076864",8.36800973520863,0.320083602402709,0.694368057176319,0.460971093204292,0.644819344424679,0.82995717729457
"ENSG00000076924",741.694709888294,0.00134145931733032,0.111237315887072,0.0120594362299444,0.99037819523722,0.996109168034086
"ENSG00000076928",1204.30206397948,0.346369133626871,0.10456669292857,3.3124231428403,0.000924915356270373,0.00624500072072386
"ENSG00000076944",25.4200008841207,0.274397473210138,0.398377655474786,0.688787308824113,0.490957123304906,0.72306216511979
"ENSG00000076984",640.493608732006,-0.0164435384136108,0.0990711806748447,-0.165977010686681,0.868175042030631,0.945273542749585
"ENSG00000077044",221.316691481848,0.249055181248886,0.143566111182472,1.73477695535222,0.0827803194696131,0.23201698886857
"ENSG00000077063",329.883172304403,-1.04874187950079,0.139194961467359,-7.53433794187101,4.90818640041932e-14,1.79143825738631e-12
"ENSG00000077092",277.116251610858,-0.468411916311054,0.25215728374274,-1.85761802855136,0.063223276481204,0.191521824411243
"ENSG00000077097",3298.59606962675,-0.020050839384413,0.07994854990488,-0.250796786286541,0.801971226360286,0.915535480721164
"ENSG00000077147",5015.25901244359,0.237864837154051,0.0932075365597958,2.55199145834578,0.0107109144621301,0.0485860500943499
"ENSG00000077150",580.568110265873,0.162315079435138,0.102711784493514,1.58029655735742,0.114038967903092,0.292768895484125
"ENSG00000077152",48.0020501053209,-0.312409432725187,0.278261227813307,-1.12271995340576,0.261556450891892,0.506859798138368
"ENSG00000077157",1764.9557575723,0.897985636225031,0.119608106467613,7.50773223274948,6.01603992851145e-14,2.1650524494727e-12
"ENSG00000077232",3545.34697040364,0.020153249984703,0.0876602304120422,0.229901859600115,0.818168031278021,0.923360470114578
"ENSG00000077235",2347.71257658784,-0.214106363116228,0.0827085940604375,-2.58868338349186,0.00963436326923365,0.0447223822585089
"ENSG00000077238",478.334898085043,0.322303433941375,0.16284162273551,1.97924479335892,0.0477884519161328,0.155526388818755
"ENSG00000077254",2737.01594971387,0.885686171444738,0.111844209214897,7.9189273871389,2.39568196486537e-15,1.00719395504176e-13
"ENSG00000077264",81.8112904038176,-1.20895593010495,0.237977550219061,-5.08012595722619,3.77184698071895e-07,5.58605881243265e-06
"ENSG00000077274",1.61824584901215,-0.467763289840104,1.44857227410294,-0.322913325211735,0.746760884422208,NA
"ENSG00000077312",328.01357481804,-0.327273964970361,0.123949660594156,-2.64037806478504,0.00828135871747727,0.0394950354525009
"ENSG00000077348",66.7356104712982,0.132856253814916,0.233464869066667,0.569063150040695,0.569313284885728,0.780668904029236
"ENSG00000077380",2938.54810177325,0.00517261338256212,0.0789450869584853,0.0655216629919255,0.947758658820779,0.978313980428011
"ENSG00000077420",407.985767318035,-0.132518951330382,0.140403313651996,-0.943844898553065,0.345248913005177,0.594151710229283
"ENSG00000077454",595.707844950777,-0.108328107968341,0.12176944656624,-0.889616492667661,0.373671847321114,0.621140990364538
"ENSG00000077458",344.624723406439,0.232945547781632,0.127642993310858,1.82497716278341,0.0680044756648241,0.201892845258678
"ENSG00000077463",203.168435887249,0.184559295472551,0.155497300328481,1.18689710421132,0.235268209703694,0.472833377597186
"ENSG00000077514",380.669011568994,-0.200393570161814,0.119329188213978,-1.67933406035138,0.0930869564644915,0.252222059120925
"ENSG00000077522",5.85065044142458,0.89208074091258,0.867650464776933,1.02815681789778,0.303876067343353,0.553716046154561
"ENSG00000077549",5084.03651658667,0.269399504739296,0.0749242839537981,3.59562334830481,0.000323615744448046,0.00250242445448996
"ENSG00000077585",668.795948960347,0.536177881656681,0.135153622727213,3.96717358245642,7.2730022395842e-05,0.000663979717397657
"ENSG00000077616",36.8485906220707,-1.04545115035715,0.358353866079719,-2.91737092665992,0.00352995712730803,0.019400747876842
"ENSG00000077684",1570.63461014914,1.20028819005793,0.100809586530602,11.906488572826,1.09491787931408e-32,1.64182936003147e-30
"ENSG00000077713",581.04666613206,0.477364345119713,0.109171210268586,4.37262116949411,1.22763640913974e-05,0.000134695667963783
"ENSG00000077721",1479.37362370366,0.13917605283029,0.0889556528682364,1.56455546491735,0.117687178191607,0.299354993359866
"ENSG00000077782",14897.2429989023,0.0670803930019464,0.0775549942553602,0.864939694032795,0.387071889449109,0.633755085175149
"ENSG00000077800",23.045924146445,0.0873366263149252,0.394079243767738,0.221621990237069,0.824608162422327,0.926217183185228
"ENSG00000077809",10983.7415776157,0.0799015376789646,0.0787341617111543,1.01482680379697,0.310188394424741,0.560141630327966
"ENSG00000077935",3.60325263470525,-0.557642147985462,1.04803382872928,-0.532084110931409,0.594667741617517,NA
"ENSG00000077942",162395.556842666,-0.000148013931019043,0.0725574793615126,-0.00203995414837351,0.998372353209152,0.999038601025775
"ENSG00000077943",468.384335044168,1.1802241519243,0.171529060313648,6.8806075761519,5.95978195611259e-12,1.68882388217779e-10
"ENSG00000078018",1834.52453891857,0.833911966607288,0.146479801365941,5.69301677658599,1.24814117475785e-08,2.36162484738093e-07
"ENSG00000078043",540.506209608474,-0.117099507766076,0.123073684201723,-0.951458539050031,0.341371655978211,0.590638613237685
"ENSG00000078053",358.68988631553,1.14876581698112,0.176119921923695,6.52263414855949,6.90832273085853e-11,1.72643084112053e-09
"ENSG00000078061",884.320632415274,0.0543822452008003,0.100270950816967,0.542352942280052,0.587575390657305,0.79298707473821
"ENSG00000078070",499.048222858971,0.538787500764749,0.131589287789984,4.0944632333952,4.23147551748801e-05,0.000409361131514404
"ENSG00000078081",10.6351474941132,-0.714738395801384,0.725329966417073,-0.985397583022788,0.3244288164137,0.573577597408601
"ENSG00000078098",2591.22458623235,0.0544206961289904,0.0924780538955221,0.588471467949278,0.556215879570409,0.770690799228615
"ENSG00000078114",7.62324844923572,2.7546902600691,0.992514205421576,2.77546683465254,0.00551225211001194,0.0283150055573951
"ENSG00000078124",305.1634175641,0.855010921995195,0.135888302700977,6.29201266776178,3.13375902581829e-10,7.3137302088942e-09
"ENSG00000078140",982.417213430409,0.328474000467228,0.100983525059565,3.25274840894571,0.0011429464555893,0.00748677776551652
"ENSG00000078142",1073.9442682636,0.292754503740437,0.100127886656354,2.92380587982637,0.00345780309507601,0.0190916566102478
"ENSG00000078177",448.978152127801,0.407361082109101,0.135301376653118,3.01076819900719,0.00260587701761279,0.0150723725666746
"ENSG00000078237",272.193191417201,-0.177567080524849,0.157667323710569,-1.12621357644663,0.26007512827694,0.50510721626323
"ENSG00000078246",1427.96637306893,0.00736699230194673,0.103626779664827,0.0710915877707936,0.943324863218391,0.975984649126365
"ENSG00000078269",1092.06616752081,-0.650490670893823,0.138434546418199,-4.69890419497418,2.61561108914007e-06,3.28209943779543e-05
"ENSG00000078295",23.2924442816167,-0.406468711911059,0.484485244733604,-0.838970260352421,0.401485998468545,0.648329808529391
"ENSG00000078304",2275.81421718725,-0.00189288735517131,0.0890981319012169,-0.0212449724228781,0.983050239561183,0.992649046614137
"ENSG00000078319",70.5857048699265,0.0345523624303738,0.233636331197128,0.147889509535315,0.882429967345431,0.951089837221544
"ENSG00000078369",7080.47526554973,0.177408296835301,0.0756575215935791,2.34488644484433,0.0190328753089478,0.0763776891858176
"ENSG00000078401",17.3593977168842,0.10462867746362,0.504340457681754,0.207456443103048,0.835653406021965,0.931818019951616
"ENSG00000078403",649.116108840674,0.0166924447577162,0.107745995585641,0.154924038401486,0.876881202539471,0.948575228958474
"ENSG00000078487",178.850200249015,0.0512006381189408,0.175515911969009,0.29171507896094,0.770504479104225,0.899880417797198
"ENSG00000078579",0.800147401965588,-0.901314628537654,2.20548001125763,-0.40867050435143,0.68278148236022,NA
"ENSG00000078596",6.88963680690479,0.795171351046352,0.919837535711124,0.864469343960406,0.387330113841474,0.633947432096005
"ENSG00000078618",3065.91408290979,0.107765334352295,0.0762704647943558,1.41293664123927,0.157674354266733,0.367396617243518
"ENSG00000078668",1154.84565831085,0.0399093384950639,0.0910887976958401,0.438136626068196,0.661287245342409,0.840968444271128
"ENSG00000078674",2747.32272871241,-0.163709396885161,0.0816528682832252,-2.00494361468492,0.044969075314497,0.148444971786656
"ENSG00000078687",370.326044334581,-0.0686088693861443,0.140728169804894,-0.487527617827077,0.625884476015998,0.818114576596823
"ENSG00000078699",496.748031606387,-0.579489074512236,0.114665135751682,-5.05375126199802,4.33215738663427e-07,6.29667528393352e-06
"ENSG00000078725",30.2523197214766,-1.14241864012336,0.438514437780269,-2.60520188549825,0.00918201391293135,0.0429257361260813
"ENSG00000078747",1515.13679155959,0.25016814852278,0.0936854325144639,2.67029933905847,0.00757836528307944,0.0368641352647832
"ENSG00000078795",1.0183168143608,0.653680264490024,1.94663286610922,0.335800487020725,0.737021322889422,NA
"ENSG00000078804",830.556879599842,0.569126769951749,0.154220337828705,3.69034835459826,0.000223947161103655,0.00180609722729719
"ENSG00000078808",4773.47085491903,0.0456507655108041,0.0782026200165331,0.583749821951655,0.559388642073901,0.773090570313193
"ENSG00000078814",34.9176300727699,0.579112129185892,0.342564153447712,1.6905216828949,0.0909281936022755,0.247903320557476
"ENSG00000078900",3.64075941499593,-0.417479319330671,0.953817827108689,-0.43769292989226,0.661608895344419,NA
"ENSG00000078902",1017.77624908265,0.0466458750401589,0.095272991633363,0.489602291693171,0.624415354488709,0.817276033010039
"ENSG00000078967",150.502199471221,-0.181853748275171,0.212136413626294,-0.857249093479678,0.391307235803635,0.638077245224341
"ENSG00000079101",6.77257079390926,-3.65765624169461,1.12903708510153,-3.23962453488912,0.00119687188124425,0.00777210849191956
"ENSG00000079102",920.840501917594,-0.372403389872051,0.100960368107422,-3.68860966786309,0.000225482832851679,0.00181698974220023
"ENSG00000079112",3.90909393023698,0.111458774106276,0.928574344262888,0.120032149062607,0.904457680792909,NA
"ENSG00000079134",343.295354351879,-0.333016406310304,0.132915497172675,-2.50547463158244,0.0122287170317201,0.053879415834665
